id_inventario,producto,almacen,stock_actual,fecha_reabastecimiento,estado_producto
83e901a6-3bb2-4095-bab7-547a9bc94d54,Tablet,MX01,0,2025-06-20,Caducado
03bc4017-a6dd-4581-8390-b25ab5399e98,Tablet,MX01,0,2025-06-11,Caducado
f11c21a2-e371-417e-bdfa-6977e365de59,Tablet,MX01,1000,2025-06-22,Caducado
5b165654-64a8-49a4-9129-b505a4872a72,Smartphone,US02,20,2025-05-29,Bueno
fb591d0e-e0f1-4b92-b900-25698252fd9e,Monitor,CN03,1000,2025-06-10,Caducado
e044dfdf-e2b2-49ea-8488-a3c706b13bad,Monitor,MX01,0,2025-06-13,Caducado
9256f463-d5b4-4c42-af97-3fbfba69a7af,Tablet,CN03,20,2025-03-28,Bueno
eb0dda1f-9ba2-4cef-b7bb-b51a3edd5f94,Monitor,CN03,20,2025-06-07,Bueno
c8ea94f2-d962-4b14-b489-5405818b16cb,Smartphone,US02,5,2025-04-27,Dañado
eb2d6faa-2869-4f76-a660-89622db507b7,Laptop,US02,20,2025-05-30,Caducado
7542d436-5021-432a-98fa-a8e8019300c1,Laptop,US02,50,2025-04-07,Caducado
abd1e7da-4781-4ad1-9eb4-cf7e22455e33,Laptop,MX01,1000,2025-05-01,Bueno
15a71c8f-4e40-4d36-83d3-d8d43c99b06f,Smartphone,US02,0,2025-05-12,Bueno
add2bb38-fa77-4496-8a4d-d933f9695818,Monitor,CN03,50,2025-06-10,Bueno
87453665-e08a-4e44-85dc-2bdafbe5c136,Impresora,CN03,1000,2025-06-09,Dañado
ec3fc052-c101-45a8-8b9c-99f68c1f93f0,Impresora,CN03,50,2025-03-28,Bueno
f6be4fc1-3619-44ca-a5a3-9530a2dec5b2,Smartphone,US02,1000,2025-06-04,Bueno
6f661436-7491-47a0-852e-d0f9ad96b75f,Impresora,CN03,5,2025-04-27,Dañado
7061624d-d595-463e-ad19-9e05b5783372,Laptop,US02,0,2025-05-22,Dañado
6683b572-672f-4e08-97b9-a9767b711939,Monitor,US02,1000,2025-06-22,Bueno
d8a9a537-15c7-4b4a-ad82-0e3c1e9aa681,Tablet,MX01,5,2025-03-24,Caducado
8321503e-9e80-49ef-b64e-664d4f5cac0e,Smartphone,CN03,50,2025-06-04,Bueno
cb787ac1-7646-4649-b543-674201eec781,Monitor,CN03,5,2025-05-30,Caducado
16853dbc-1d95-4d4c-99dd-e0c58a0f0c52,Monitor,MX01,50,2025-06-23,Caducado
70b1a313-647a-4769-9691-6ec7c5539d0c,Monitor,MX01,0,2025-04-29,Caducado
013a150b-4d40-4eed-ba08-a8c93169d4ec,Impresora,US02,1000,2025-04-14,Bueno
5184f8f4-441a-427d-8b41-9e67002354b1,Tablet,CN03,50,2025-05-31,Caducado
80444b8f-55ff-4990-b98b-9243720a6a2f,Laptop,MX01,0,2025-05-12,Bueno
ae32e6b2-9a21-4ae5-967f-2562f5046d26,Impresora,US02,1000,2025-04-28,Caducado
faf1a749-5d01-4599-8e4e-4f176d518561,Smartphone,MX01,20,2025-05-02,Caducado
dff8f59b-0200-4e35-9e04-ea30726c6e16,Laptop,US02,5,2025-05-08,Caducado
4c0ee517-a80f-489f-ab3e-069542ef7091,Tablet,CN03,50,2025-04-27,Dañado
abd9b954-4366-4e43-8008-5b6036d3bdfa,Smartphone,CN03,50,2025-05-25,Dañado
ee1ad55c-e0ff-4d27-9293-408c78f70b91,Tablet,US02,0,2025-04-13,Caducado
052e7e59-5374-41fe-aa40-59f90d9c97a4,Monitor,US02,0,2025-04-27,Dañado
b308d0cd-bf71-4d84-ba59-fc32ae037214,Smartphone,CN03,1000,2025-05-15,Dañado
065b65c6-cf51-4d38-b398-e3c21c28d4b2,Smartphone,US02,50,2025-05-22,Caducado
7bb03499-3581-4947-ad34-5d2c7adc73d8,Smartphone,MX01,50,2025-05-31,Dañado
a88fd4ef-c061-4441-a97e-59cd3081b1e8,Smartphone,MX01,0,2025-04-09,Caducado
cd9f7244-7361-4964-bd9e-81d3babc808e,Monitor,MX01,5,2025-06-02,Bueno
510ae05f-f459-4c5e-82d2-5290a6af45da,Laptop,MX01,20,2025-06-05,Bueno
da5ee71c-5cab-4fee-912a-9abfc6b62221,Laptop,CN03,20,2025-05-28,Bueno
c6348ae6-5f57-4039-a0db-cc547f224538,Tablet,MX01,1000,2025-06-09,Dañado
701c6577-4b0c-4894-aac0-10459271044a,Tablet,MX01,1000,2025-04-01,Dañado
4ed1a754-aa28-4cd4-9cfb-408b4133289a,Tablet,US02,5,2025-05-27,Bueno
c56cc67d-2520-4568-aa2c-f14b1a6a7dfb,Laptop,US02,1000,2025-06-17,Bueno
a275744f-6cee-4637-a827-66667dd8b5ef,Monitor,CN03,50,2025-05-01,Bueno
3e9c07d2-95bb-4a1e-8567-edea63a52b53,Impresora,US02,5,2025-05-01,Dañado
e59690e3-4fc6-4851-b8b9-811d29b452b9,Monitor,CN03,20,2025-06-14,Dañado
08eb8e57-5f21-4fe2-a066-c03dde64eb93,Smartphone,US02,5,2025-04-14,Caducado
583a6cba-2018-4f17-a792-7c28cebc33c2,Impresora,CN03,1000,2025-05-07,Bueno
f1cafee3-e76c-4355-bb4f-cde238b2c778,Tablet,MX01,1000,2025-04-08,Bueno
f00eaae2-c498-4a3c-91cc-ec742a2529d7,Impresora,US02,50,2025-04-10,Bueno
2ee95539-131c-4afd-ac58-390500bdc67b,Impresora,CN03,5,2025-06-05,Dañado
e7424e7b-153d-4487-9874-a95e325f1c0c,Tablet,CN03,5,2025-06-02,Dañado
aa95cf61-3c18-4440-a17c-b6ea40ec27d7,Smartphone,MX01,5,2025-06-12,Bueno
167e38b1-d0e5-44d0-a448-cb6abd2bad1c,Smartphone,MX01,20,2025-04-05,Dañado
12223ab2-c575-4933-b6fd-1314791798e8,Monitor,CN03,50,2025-06-21,Dañado
4fa469a3-dd7d-44a8-9eab-bddf60cdf9ca,Laptop,US02,1000,2025-05-01,Caducado
2279e3c9-8ad1-4271-a640-c0def81fdcd5,Impresora,CN03,20,2025-05-05,Caducado
d3c75c24-a710-4053-99e0-a551cdbca623,Smartphone,US02,50,2025-05-16,Dañado
00a65570-d7e2-4c65-9058-0ca9cedb40aa,Impresora,MX01,20,2025-04-17,Bueno
89f4e313-f1c1-4629-b899-8139d754bccc,Smartphone,MX01,20,2025-05-12,Bueno
f765dc45-e1a6-402d-887b-deb30c648e4c,Impresora,MX01,50,2025-04-18,Bueno
fd41aa2b-ca7a-4d2e-9157-56172ce23284,Impresora,MX01,0,2025-04-22,Caducado
42057a48-fc49-486d-8e4b-422f8b6079ba,Laptop,US02,50,2025-04-22,Bueno
1b2705e1-4153-4dd7-92b2-0cbdc2a041d7,Impresora,MX01,20,2025-04-30,Caducado
977d4ce5-6c7c-410f-9047-4d04c3790c80,Smartphone,MX01,1000,2025-05-25,Caducado
733da863-524a-4b80-b7f4-58d3df061fed,Monitor,CN03,50,2025-04-15,Dañado
f7f409b2-aeef-40f9-85a8-371d6e4cb1f8,Tablet,MX01,1000,2025-03-28,Bueno
caac7370-a7bb-40eb-83c3-79ffc29696e4,Laptop,MX01,0,2025-06-11,Bueno
2e6de19e-4fd6-42fc-aa45-735a205116fe,Impresora,CN03,5,2025-04-15,Caducado
294a31b1-bd97-478c-9a9d-cc0b08bed34f,Tablet,US02,20,2025-05-24,Caducado
96784a4d-53f3-4b60-b881-090172000d74,Laptop,CN03,0,2025-04-17,Caducado
ef618cd1-e8b8-4a34-bdda-fc4aabb2c470,Laptop,MX01,20,2025-05-04,Bueno
4185cf16-c173-4290-a5f9-8ce2ac9de362,Monitor,MX01,20,2025-06-06,Caducado
68a24737-9013-4a1b-8c75-84d12ccce881,Monitor,MX01,5,2025-04-16,Bueno
d9ed9122-02d1-4532-a75d-204beb34069e,Laptop,US02,20,2025-04-13,Bueno
cd6b55f1-97d4-4a4f-8d87-dde10873773c,Laptop,CN03,0,2025-04-29,Caducado
760139a3-e88f-4636-9c88-b52b980ae9d8,Tablet,US02,50,2025-05-25,Caducado
368eb79e-fcf9-4241-b7cf-b18e4e024af4,Smartphone,US02,20,2025-06-09,Caducado
d07eaf9f-9a15-4f64-8648-b76375b9168e,Monitor,MX01,1000,2025-06-14,Caducado
a59bf21e-0f49-4a86-a446-b900df4e5730,Impresora,MX01,0,2025-05-12,Dañado
ea1833ef-e416-44f1-86d7-fa8250bbb212,Laptop,CN03,20,2025-06-05,Caducado
b898870f-7382-46d2-8a49-776522756ff4,Laptop,MX01,0,2025-05-01,Dañado
5ddaa932-485c-4e85-9e7d-c861a7a8229d,Smartphone,CN03,0,2025-05-21,Dañado
3b87fcdc-a3e8-4d9b-8eff-9b7e39a31ae8,Impresora,CN03,5,2025-05-16,Bueno
4c7ab907-5032-4819-849e-bb5836b31138,Tablet,CN03,1000,2025-05-13,Dañado
a900dbbe-9005-4325-821b-70d0f79560f1,Impresora,MX01,5,2025-06-05,Bueno
995ceec4-22cd-4ac2-9f55-685ef9722a5e,Monitor,US02,5,2025-03-24,Bueno
84bba9f5-9e88-4f35-be81-1a7026ca8267,Smartphone,US02,20,2025-04-14,Caducado
327dad90-1eb8-496e-a8ea-8c79bdfb79f5,Monitor,MX01,0,2025-04-19,Dañado
e11a6537-f000-47c2-b1ff-f622c01835b6,Laptop,US02,20,2025-06-22,Dañado
7dea0c35-1d7c-4e49-a02b-d4f0cdf13688,Laptop,CN03,0,2025-04-15,Bueno
cff49f3e-3765-4d3a-8c44-f01da9232434,Smartphone,CN03,20,2025-06-07,Bueno
2d61d5e0-2508-4cf5-bfd4-838d9a42ad77,Tablet,CN03,0,2025-06-10,Caducado
e463a70f-8d17-4211-bd37-b75f36f932ac,Tablet,US02,1000,2025-04-29,Dañado
a836c7a9-daff-4af2-b318-75f6cfed1048,Monitor,CN03,1000,2025-03-31,Dañado
1b79ffdb-0825-44a1-81a5-0a98f2981abc,Smartphone,CN03,50,2025-04-15,Bueno
b3a06919-0171-4814-b0a8-f7e2e7ed8397,Smartphone,US02,50,2025-05-26,Dañado
65165e02-f5db-4e3f-9538-fc273370d367,Laptop,CN03,0,2025-04-29,Dañado
2bac006c-a2aa-4fa0-a61b-b92576d89bc9,Laptop,CN03,0,2025-05-05,Bueno
7cb99c00-fa30-41a7-ae69-594f94d6eb78,Tablet,CN03,50,2025-03-29,Caducado
50f5ca62-141d-4d49-9db2-b9f2c188bbaf,Monitor,CN03,20,2025-05-24,Caducado
6db4eb8d-d16d-466d-b7c8-653aac9c25cc,Laptop,CN03,50,2025-04-04,Caducado
1bb5c396-4004-4fe8-9190-78aff86b1015,Smartphone,CN03,1000,2025-05-26,Caducado
37318736-cc2e-49a3-b7c8-d314697236c5,Tablet,MX01,5,2025-06-10,Bueno
170fc4f7-495a-4e6e-966e-ba7d1addfac7,Laptop,MX01,5,2025-04-13,Caducado
a294d5e7-4601-4f71-b3e2-c89e68ae3c06,Smartphone,MX01,1000,2025-03-26,Dañado
3f7c55d5-6447-4f15-8449-0ea78659622f,Monitor,MX01,0,2025-04-17,Bueno
7ad4a57d-8997-4571-b284-96e1056e384c,Monitor,US02,20,2025-05-07,Bueno
679005d4-756f-418d-a3a1-929ecaf862c8,Impresora,MX01,0,2025-05-31,Caducado
6873cc25-0667-4f65-a56e-a3f5a6660fcb,Impresora,US02,20,2025-04-12,Bueno
ae131583-0b45-4099-b057-07781f70b68c,Impresora,MX01,20,2025-05-14,Dañado
3519f44f-63e3-4ab1-b847-bb2020d64487,Monitor,MX01,20,2025-03-31,Dañado
bbe17eed-a93e-49cd-9105-56ae2bfb49ee,Smartphone,MX01,20,2025-06-16,Bueno
dce0d7a3-61e8-45ce-85e3-5ea1d88f8892,Tablet,US02,0,2025-06-07,Caducado
b63f9c66-ffa6-44c4-a3ba-eb2ea3117bf7,Smartphone,MX01,1000,2025-06-09,Bueno
865a5848-2546-4717-a980-9be2a7cb4359,Tablet,MX01,1000,2025-04-29,Caducado
f725a0c6-5d34-4892-98c5-b04631fbb1c4,Laptop,CN03,20,2025-06-13,Caducado
29c89835-a815-4fbf-aa3b-439771c77339,Laptop,MX01,50,2025-04-10,Dañado
876648ac-1242-46e8-8457-a3a8153c0f93,Tablet,MX01,50,2025-05-23,Bueno
97b44d55-48fd-49c2-8e99-2ad111bcc9dc,Smartphone,CN03,20,2025-04-19,Bueno
126c9cfc-a1f8-4083-989c-07ccf79e0ccc,Monitor,CN03,5,2025-04-17,Bueno
8c503079-a1f0-4ee0-ab09-f91c5d3ce249,Impresora,MX01,5,2025-04-01,Dañado
54890ff9-9286-41d2-a657-beba06876726,Monitor,US02,1000,2025-06-16,Caducado
e84e3749-e716-40b6-9ab4-4835cb11fc11,Smartphone,US02,5,2025-03-26,Caducado
480a4ae6-2634-42ce-b33b-f8976967972f,Impresora,MX01,50,2025-03-29,Bueno
1d507a0c-c70d-48c9-8313-f859d15eed96,Tablet,US02,5,2025-04-14,Caducado
fdba1f48-0587-4566-8c32-1721da6ce790,Laptop,CN03,50,2025-06-05,Bueno
90c45afd-53c7-4107-91ba-e323e8428a84,Smartphone,US02,1000,2025-04-26,Caducado
32e3bf52-7254-4fed-a1a3-55112def6c41,Impresora,US02,5,2025-05-11,Caducado
1fd6ed46-bff4-41c8-b4ec-94bb7d89bcdd,Laptop,US02,5,2025-05-19,Caducado
174f76b0-dd7d-4373-9b70-259bc288ee41,Monitor,CN03,50,2025-04-20,Caducado
926208f8-1918-4f9e-b416-704f148c6abf,Laptop,CN03,5,2025-04-27,Caducado
faf304d8-ab0c-4c8b-bd87-38b1cab606be,Laptop,MX01,0,2025-05-01,Bueno
b6ad9981-e392-42a2-a9dc-ccfcc4ebb2bd,Impresora,MX01,20,2025-06-05,Bueno
398d12e1-2781-4805-be43-1a2a4756731f,Tablet,MX01,20,2025-05-12,Bueno
40248138-2442-42f6-b1df-368f0eb2d068,Laptop,CN03,5,2025-04-30,Dañado
4acb9387-a202-43d5-ad16-54cc1f27bcee,Tablet,CN03,50,2025-05-04,Dañado
c9ce9476-3ecc-49df-99eb-c32432c5c17f,Smartphone,MX01,5,2025-05-02,Dañado
0c096f6b-2a78-45e8-8fe4-216750a5f429,Tablet,US02,1000,2025-05-20,Bueno
86256b9f-4456-45fb-a93c-7917b704e45e,Laptop,US02,20,2025-06-11,Bueno
78000686-5bc0-4a4c-bbd8-7dac2b7c3fc1,Tablet,CN03,0,2025-05-21,Bueno
8d8c1bb1-0982-44eb-a15c-babbe1445a48,Tablet,MX01,50,2025-05-04,Caducado
71c0884b-eb64-4bff-996b-ebd2a11c9134,Smartphone,CN03,0,2025-05-28,Dañado
be0f265a-d7e7-481e-97cd-ab2307cf9bd5,Laptop,CN03,5,2025-05-03,Caducado
e8647072-19ce-4233-987e-4cba08a55a38,Laptop,MX01,0,2025-04-11,Dañado
f48f0a2a-d1f1-40f0-b5e6-a8ff066deda2,Monitor,US02,5,2025-04-03,Caducado
ea73e072-ab1b-45cc-b9b6-7f8160c444f8,Impresora,MX01,0,2025-04-02,Bueno
b380b672-c739-4400-961b-f439d91c688d,Smartphone,MX01,20,2025-05-18,Bueno
0fe1b790-b3a4-4cbc-9ad8-e743bedfe1fc,Laptop,US02,50,2025-05-29,Caducado
5f11b0c3-fcab-4fc6-983f-ea1b144fb96a,Smartphone,MX01,5,2025-04-19,Bueno
397c4f20-d62d-4c0c-aa7a-87462f0cb4e9,Monitor,MX01,20,2025-03-27,Bueno
48dac3c7-a54e-4083-ade3-97f8c16f2444,Laptop,CN03,0,2025-06-07,Caducado
f71263d5-6402-4244-b596-d5da9a7bd040,Smartphone,CN03,0,2025-06-03,Bueno
e0125583-84e5-4791-9c2f-33867c0deec6,Laptop,MX01,1000,2025-06-11,Caducado
652e1f76-5082-493c-884b-d92c84ac0b3d,Tablet,CN03,5,2025-05-25,Caducado
b4efd9ef-dbb1-45e8-8cfb-33cc04ce96bc,Monitor,CN03,0,2025-04-01,Dañado
77d5d7b5-58f8-4aae-b59d-e7cbba60179d,Monitor,US02,50,2025-05-18,Bueno
eb0b90f3-12fd-4ea5-b865-4be19c74d582,Monitor,US02,50,2025-04-09,Caducado
82e7a39e-5714-425b-8149-bd1b37eefd09,Tablet,US02,50,2025-06-14,Caducado
1e2d741f-754c-4d74-802b-9bf2f02bdee5,Smartphone,US02,5,2025-04-08,Caducado
3a818ec2-9592-4ecc-a9b1-0c25cb1b64b3,Smartphone,US02,20,2025-05-22,Bueno
814249a7-5593-44ca-85bd-ba95f9dce235,Tablet,MX01,50,2025-04-02,Bueno
40c06813-3df2-41c5-b237-dd14f3c4a942,Smartphone,CN03,5,2025-04-26,Caducado
59a2b24a-3654-4cea-bbf0-586047f57a10,Monitor,MX01,1000,2025-04-12,Bueno
cb099282-d062-465c-84a1-34381733c8eb,Impresora,US02,5,2025-05-24,Dañado
7b3c31b4-dc10-4deb-a3c3-27a3076ec676,Impresora,MX01,50,2025-04-09,Dañado
92d552b3-df99-4b1f-8650-afc31c0a28b6,Monitor,CN03,1000,2025-04-01,Dañado
e5ce583d-46df-4550-8142-cd15f4f11e4e,Monitor,US02,1000,2025-05-23,Dañado
5b0e3d87-47dd-4c6c-9561-4f6c9e7fcf02,Impresora,US02,1000,2025-05-29,Dañado
9feb1a12-0d6d-414a-acbb-20560ebfd580,Tablet,MX01,5,2025-05-27,Bueno
0f1f80c5-f633-4d7f-b821-00df1f67aff9,Tablet,US02,20,2025-06-06,Dañado
db35687d-5704-4c74-9ef6-261d3e1e5480,Tablet,MX01,0,2025-06-14,Dañado
87f1b336-5984-4c84-b90a-d76726fc6e43,Impresora,US02,5,2025-06-16,Dañado
1d9069be-0e9a-43c8-bcaf-44c145ccee46,Impresora,US02,0,2025-03-28,Bueno
070f189e-dc30-4e4a-a82d-1589801683e9,Impresora,US02,0,2025-04-16,Bueno
c5e6601c-fa12-4e46-ab8e-086b958d50e1,Laptop,MX01,0,2025-05-30,Bueno
78b99fc0-363c-4af7-8a7b-92421ed93fb6,Laptop,MX01,5,2025-06-20,Caducado
5a528749-15c0-43af-ac1f-f1d357d039eb,Laptop,US02,5,2025-03-29,Bueno
9f438b7a-f15e-4003-acdc-9844e78fc780,Monitor,CN03,1000,2025-06-16,Dañado
688ed80e-3037-44d8-bf06-b995f41a3e10,Smartphone,CN03,0,2025-06-11,Bueno
86b00a49-fdcb-497b-829c-146c14a4f02c,Monitor,MX01,0,2025-05-04,Caducado
bb71de43-dc7e-4761-a17b-5d4318d3245c,Laptop,US02,1000,2025-04-16,Dañado
f9bf19cc-8eeb-4e73-9d5b-50155d419e80,Monitor,MX01,50,2025-04-01,Caducado
99d0edc7-1746-444a-ae38-ce80eb92f2bc,Tablet,US02,20,2025-06-20,Dañado
0867a32d-22c7-4f6b-89b4-de1e8a8bf181,Monitor,US02,5,2025-05-25,Caducado
ecf96712-56fa-476e-86e1-0de3dd7ada9d,Monitor,US02,20,2025-06-14,Caducado
edafdf18-d517-42e0-93e3-63f110d43abe,Monitor,CN03,5,2025-04-05,Caducado
f96342d5-14e8-4c3c-be05-b2f153abfd33,Impresora,US02,50,2025-03-28,Caducado
cdcdb352-ff85-4555-8b98-3e81e8f8be9b,Impresora,CN03,50,2025-06-07,Bueno
a6bcd5a3-6060-4e49-8c03-6725dae21679,Tablet,US02,0,2025-05-27,Bueno
030d2410-ce9e-4dd5-89de-ceb62fc24723,Smartphone,CN03,5,2025-06-20,Caducado
c874e2cb-d1ac-44ea-a138-a7e3f443ca48,Smartphone,MX01,50,2025-06-15,Bueno
f3ff27e0-e12c-4b9d-a8bb-b79aaf10c8a8,Laptop,MX01,1000,2025-06-02,Caducado
2bca3da7-3bba-4f38-a2e6-9b2bd4a5bcde,Impresora,MX01,0,2025-03-31,Caducado
e8264289-e85b-414a-8648-715ec13e39c0,Laptop,MX01,1000,2025-04-21,Bueno
f6a6b8e9-8da2-4672-8b92-5ec504254b9e,Impresora,US02,50,2025-06-10,Caducado
a2a47c5e-e42f-4c0c-9217-d08e0705a513,Impresora,MX01,5,2025-04-08,Dañado
fe785c54-c56e-42ad-8370-7362eb125bf5,Tablet,CN03,0,2025-05-28,Dañado
207f10b8-502b-4983-adf0-247ae59801c0,Monitor,CN03,1000,2025-05-22,Caducado
833ad9a8-4503-4623-8e42-cf9449938c35,Impresora,CN03,0,2025-04-08,Bueno
4cf2ea0e-4dcf-40cf-ac7a-655d55c23d5a,Impresora,MX01,50,2025-04-19,Dañado
7c684a5e-ef0d-40a6-8fd1-2658ce5f678c,Laptop,MX01,1000,2025-05-30,Dañado
020ba0fc-8e91-41b8-8f91-f9a9f5f2f6ba,Monitor,CN03,0,2025-05-02,Caducado
cb652afe-ddb9-460e-9731-d3cdb9125451,Monitor,MX01,5,2025-03-28,Bueno
c40f6f2f-47dc-45d6-8773-f39febda7965,Tablet,CN03,5,2025-05-30,Dañado
2380f403-bfc6-405e-b5a6-ad71e2ee9e62,Tablet,CN03,20,2025-03-24,Caducado
fee18e71-1f57-4894-a981-792f7d113040,Monitor,CN03,0,2025-05-22,Dañado
795aa33f-3601-4d50-9879-4667401ed44c,Tablet,CN03,50,2025-06-18,Caducado
fe05943b-4d2a-43b3-adf4-1acd142d6024,Monitor,US02,1000,2025-05-16,Dañado
d9b91861-543e-45a5-8910-09183d18045d,Monitor,CN03,0,2025-06-01,Bueno
f10f9fc6-d474-44f7-b3a7-9f694a606d9f,Smartphone,MX01,20,2025-04-24,Bueno
1acc3d8e-ce89-4962-a46f-cb574df48755,Monitor,MX01,0,2025-04-15,Dañado
0e91a682-6b8d-4975-9622-6b747df043e8,Impresora,US02,1000,2025-05-13,Caducado
f9f2ed0b-23c2-4010-ab73-c903269c245d,Smartphone,US02,5,2025-06-16,Bueno
3dea3b1c-c348-4da3-9a99-592f20d14df3,Laptop,CN03,5,2025-04-10,Caducado
fd7707f8-2314-4ca5-9eab-eb91987e880e,Smartphone,US02,50,2025-05-05,Dañado
58574860-a8cb-4c26-b200-f1bbb0f1f5e2,Impresora,US02,0,2025-04-17,Dañado
0a41b2f3-5cbd-4aa9-9f88-3daa5de4e092,Laptop,MX01,5,2025-03-25,Bueno
e4497242-5f38-4d55-b7e1-1e91612a8cfd,Laptop,CN03,1000,2025-06-22,Bueno
0b7799fe-92da-4540-ab4d-a08ca4eba6bc,Monitor,US02,0,2025-04-29,Caducado
16c02f2f-cc63-4d3d-bc7f-4f9062ed93b8,Impresora,CN03,20,2025-04-26,Caducado
ce3ae54e-c1cf-49a3-b43d-e37c5544c8ab,Monitor,MX01,5,2025-04-26,Dañado
e4e7c1bf-c0ff-49ed-88c7-2937535651b4,Monitor,MX01,50,2025-03-27,Bueno
a29594eb-145c-4c3f-bbfd-89b6e06294f4,Monitor,US02,0,2025-06-14,Caducado
2976e364-5c51-4ee8-92c5-0a22cfb13f82,Monitor,US02,20,2025-04-01,Bueno
89d070b1-9d7d-435f-8dfb-59e41b694252,Monitor,US02,1000,2025-05-11,Bueno
ebda991e-c099-4ba7-88bc-943737df6843,Laptop,MX01,50,2025-04-04,Dañado
ad3f9fed-9564-433b-9e77-ffc2ff5c2928,Laptop,US02,1000,2025-06-05,Caducado
70f76b08-73af-4a6c-81e5-2f1f8ac1f894,Laptop,MX01,50,2025-04-19,Caducado
c17bc39b-5e90-4eb2-b3e8-81f16a7df75f,Monitor,US02,5,2025-04-03,Bueno
d98784ef-99d2-401b-b9a4-daed30fa0aea,Laptop,CN03,50,2025-05-15,Caducado
bf133864-7c1a-4ece-b85a-2e75dc110cbc,Smartphone,MX01,0,2025-05-05,Dañado
7c3be538-6775-4c3b-968a-8a354b57052a,Tablet,MX01,1000,2025-04-30,Caducado
8cf8c921-cd06-4554-8d6b-232842b0f57b,Laptop,US02,1000,2025-04-05,Caducado
73996a4d-f8d9-486a-b91a-9ddf1980099b,Impresora,US02,20,2025-06-15,Caducado
e4556ca9-17a8-43d5-9bae-42189e2dad6f,Monitor,CN03,1000,2025-04-20,Bueno
06aa6c5a-b298-46e5-9ebf-e1f2ac6fbb37,Smartphone,CN03,50,2025-04-06,Dañado
a6845009-692b-429a-8708-62cc8d2cbd5a,Monitor,CN03,1000,2025-06-05,Bueno
e8acb17c-bc0e-4f5a-8010-a2be1de66ea2,Impresora,MX01,5,2025-04-14,Bueno
f2625184-166a-4c6f-b692-4139d4789db4,Laptop,US02,20,2025-04-25,Bueno
9bc155c7-a765-4e26-a8d5-60751af283ac,Tablet,MX01,0,2025-06-23,Dañado
283a7565-219a-488c-9728-3e001a169c99,Tablet,MX01,50,2025-05-21,Caducado
4ef2dcde-3bc4-4bf1-be19-49f6f843ab59,Monitor,MX01,0,2025-06-09,Caducado
71276ab1-3e2a-43d8-8cc5-ed64703c201c,Impresora,US02,0,2025-06-22,Caducado
87423c67-296b-41fe-8739-56d61d5d639b,Monitor,CN03,5,2025-04-20,Caducado
e1d74308-7fad-4bfb-b569-015afc8ab3cd,Impresora,US02,5,2025-06-20,Bueno
0eadc67c-76e1-47e6-96ee-e3ef0f572e95,Monitor,MX01,5,2025-04-06,Caducado
9c5a4638-795b-48f2-bd87-fbb8ef684fb5,Tablet,MX01,50,2025-06-17,Dañado
86f2000c-85a5-4c47-81b5-95242a2489af,Monitor,MX01,20,2025-06-13,Caducado
0a598467-3789-42ea-b335-7752cf573f0b,Laptop,CN03,50,2025-04-05,Bueno
2a5e3316-4dc2-471f-96fd-5c87d9e2e86f,Smartphone,US02,5,2025-04-09,Bueno
7dcc5495-fda3-42a0-b6c2-29afbb46925e,Smartphone,US02,0,2025-06-07,Dañado
46fa0907-b0fa-4a0a-9d03-b40585756516,Smartphone,CN03,5,2025-06-10,Dañado
b5f462f2-fb18-4bff-ac62-b746ddb7580c,Impresora,CN03,5,2025-04-15,Dañado
fb829478-c6f0-45ff-a39e-e73ab6692b3e,Impresora,MX01,50,2025-04-20,Caducado
ebd019a1-e37c-4b08-93b1-b04b9af7a10a,Laptop,CN03,5,2025-06-18,Bueno
366b6b36-cdf8-483a-a50c-f61ec9fc3a95,Impresora,MX01,0,2025-06-22,Dañado
98284eed-6d2f-4cf7-abe7-b891a19bdba5,Impresora,CN03,1000,2025-04-25,Bueno
9bbe85d8-edd1-4ca3-bd68-f495b84d7d8d,Tablet,MX01,1000,2025-05-08,Bueno
510b4b9e-aacf-4001-bb01-43226c3a3718,Impresora,CN03,50,2025-06-02,Bueno
8d75a992-67ac-45e9-adde-f0efe5d66270,Laptop,US02,50,2025-04-17,Dañado
add3a550-c9bc-4811-93fb-14d3cbb608a5,Monitor,MX01,1000,2025-04-21,Caducado
6554c542-d336-4c52-9183-f324acf0bbae,Laptop,MX01,20,2025-05-25,Bueno
48916266-efa4-47e2-8722-74a97563912b,Monitor,US02,0,2025-04-21,Bueno
7b248133-feea-4c8c-92c7-1f73c18a2727,Monitor,CN03,5,2025-06-20,Bueno
f97bd6ae-0393-40b5-9f10-0b5baeb77955,Tablet,US02,0,2025-04-27,Bueno
73139c11-5e88-4c47-a878-a6bdfbd80448,Impresora,CN03,20,2025-05-03,Dañado
ceb56cf4-0de2-4526-ae45-4783125383d0,Impresora,MX01,20,2025-04-15,Dañado
478612ac-a502-46af-93ea-e15dc42259e9,Impresora,MX01,1000,2025-04-13,Caducado
5b81ebb2-2072-4e6f-95e2-370f91f754f5,Laptop,CN03,5,2025-04-29,Bueno
b1d6464a-7451-467c-8087-5a8263b5ec58,Tablet,MX01,1000,2025-05-24,Bueno
71805cf7-ead3-4a62-be2e-476b21f7f360,Smartphone,US02,50,2025-06-12,Caducado
dc37a988-bd99-47e7-9280-f43e0bb1e2a0,Monitor,CN03,5,2025-03-24,Caducado
81856ad9-d871-4b8d-9f74-4d724f6c85bc,Smartphone,CN03,0,2025-04-02,Bueno
04caf5e2-c50c-4b2e-91da-dcf4c4340f22,Laptop,CN03,1000,2025-04-26,Bueno
