id_envio,origen,destino,modo_transporte,fecha_salida,fecha_llegada,temperatura_promedio,gps,costo_flete
cefdcdaa-21f6-42e3-8a4b-80112f3fa18e,Hamburgo,Shenzhen,Terrestre,2025-03-19,2025-03-25,5.0,"('25.87972', '-97.50417')",500
b7e4ee0c-b1cf-4242-8b83-18d992c565cb,Shenzhen,Monterrey,Aéreo,2025-02-26,2025-05-16,10.0,"('22.49396', '-105.36369')",100
ad68cd6b-83ca-46e4-8556-a907792e84cf,Los Angeles,Hamburgo,Aéreo,2025-04-02,2025-05-08,20.0,"('21.01858', '-101.2591')",500
9a53ca92-538e-41f3-91cc-dedd268fcf5d,Monterrey,CDMX,Marítimo,2025-01-30,2025-04-17,10.0,"('16.75973', '-93.11308')",100
0a6bceed-936e-4408-b594-4155f94434cd,Hamburgo,Shenzhen,Aéreo,2025-05-23,2025-06-06,5.0,"('20.74122', '-100.44843')",100
9ed7094b-526e-4c34-ad90-73a68da56877,Los Angeles,Shenzhen,Terrestre,2025-01-05,2025-04-23,5.0,"('19.64745', '-102.04897')",100
f8b614a8-f455-430b-8b21-00b8d7ba5810,Monterrey,Hamburgo,Terrestre,2025-01-07,2025-02-10,10.0,"('20.74122', '-100.44843')",500
802ebd85-d0ba-4b19-9c1a-ece31bac28e3,CDMX,Hamburgo,Aéreo,2025-03-09,2025-03-31,20.0,"('21.28306', '-89.66123')",250
65a606c6-345e-41ab-a361-cadd57c41c47,CDMX,Los Angeles,Terrestre,2025-04-28,2025-04-28,10.0,"('17.06542', '-96.72365')",100
d5c0e00a-8414-475a-9726-4d1362816a59,Hamburgo,Los Angeles,Marítimo,2025-04-16,2025-06-23,10.0,"('17.06542', '-96.72365')",100
8c874f17-8388-423c-943f-bc76d243761b,Los Angeles,Shenzhen,Aéreo,2025-04-02,2025-05-18,20.0,"('19.8173', '-97.35992')",500
eec05fb3-901c-4574-9c7a-e45f70564b88,Monterrey,Hamburgo,Marítimo,2025-03-21,2025-04-11,5.0,"('19.64745', '-102.04897')",500
8894d00a-34f3-47a2-a53e-7026899ab2bc,Shenzhen,Hamburgo,Terrestre,2025-05-03,2025-05-10,20.0,"('25.87972', '-97.50417')",250
d282fcf6-db54-4e56-aa9e-29169b39ea0f,Los Angeles,Shenzhen,Terrestre,2025-01-15,2025-01-16,20.0,"('20.28527', '-103.42897')",500
c60a0c95-ea85-455e-bcf2-1f844db2dc49,Shenzhen,Monterrey,Terrestre,2025-05-23,2025-05-27,20.0,"('19.04222', '-98.11889')",250
42801789-e009-4dc8-a552-64afce83431d,Shenzhen,Monterrey,Terrestre,2025-02-19,2025-06-01,5.0,"('21.01858', '-101.2591')",500
2bc4facf-53ce-43ae-8893-a5e7965f9cde,CDMX,Monterrey,Marítimo,2025-02-21,2025-03-30,5.0,"('19.64745', '-102.04897')",100
8ad839d3-9fe2-444d-8694-dbc019ef7e37,Los Angeles,Shenzhen,Marítimo,2025-02-17,2025-05-21,20.0,"('22.49396', '-105.36369')",100
20e0a9b9-bc3e-4f15-b0f6-7fe7d883aa99,Los Angeles,Shenzhen,Aéreo,2025-03-01,2025-03-25,20.0,"('25.87972', '-97.50417')",100
fa010070-412f-4272-93b7-1e32fc572200,CDMX,Los Angeles,Marítimo,2025-01-28,2025-03-05,5.0,"('17.94979', '-94.91386')",500
b4c346ac-13ab-42fd-9126-a5c484f69509,Los Angeles,Shenzhen,Terrestre,2025-04-20,2025-04-24,20.0,"('20.28527', '-103.42897')",250
81576fb0-157c-48c0-8741-1b1bf8a174fd,CDMX,Hamburgo,Aéreo,2025-02-01,2025-03-24,5.0,"('17.06542', '-96.72365')",500
70167b87-a28b-44b7-b98e-5c613d3f6055,Monterrey,Los Angeles,Terrestre,2025-03-29,2025-05-24,5.0,"('16.75973', '-93.11308')",100
ba6e253d-ab2a-430f-ab86-230b057c33e1,Monterrey,Los Angeles,Aéreo,2024-12-31,2025-05-03,20.0,"('20.74122', '-100.44843')",500
99091cec-3a92-4422-9dbc-16d32c0de79f,Los Angeles,Shenzhen,Aéreo,2025-05-21,2025-06-13,5.0,"('22.49396', '-105.36369')",250
8a705482-de06-4e75-b042-a3dddd9117ef,Shenzhen,Monterrey,Aéreo,2025-01-03,2025-05-26,10.0,"('22.49396', '-105.36369')",100
ce08ff11-691f-464e-98c4-943629c5c0f0,Los Angeles,Shenzhen,Terrestre,2025-02-28,2025-03-07,20.0,"('19.8173', '-97.35992')",100
62e31e9e-74b5-41ef-851d-7c717a4d299e,Los Angeles,Monterrey,Marítimo,2025-03-08,2025-04-27,20.0,"('21.28306', '-89.66123')",100
02c221e1-a20b-4c24-8a87-9325c3f95840,Hamburgo,CDMX,Aéreo,2025-02-06,2025-02-08,10.0,"('20.22816', '-103.5687')",100
5c87a0e4-1c14-40bc-9c55-c3a51c73041d,Los Angeles,CDMX,Marítimo,2025-05-13,2025-05-25,10.0,"('19.32932', '-98.1664')",100
d5583c85-96b3-464d-96b3-129f508240c1,Shenzhen,Los Angeles,Marítimo,2024-12-26,2025-02-26,20.0,"('17.94979', '-94.91386')",100
bb5eab4b-0059-4c57-8df8-a8c6517e965b,Shenzhen,Los Angeles,Marítimo,2025-04-24,2025-06-18,5.0,"('17.94979', '-94.91386')",500
ef47895a-aacb-441d-ab1a-a240554d9afe,Monterrey,Hamburgo,Marítimo,2025-02-18,2025-03-07,20.0,"('19.04222', '-98.11889')",100
6c65904e-89a4-4242-96c2-59bb31715856,Los Angeles,CDMX,Terrestre,2025-02-17,2025-03-08,5.0,"('19.04222', '-98.11889')",500
148dfcbe-b808-4978-98be-9a862df5fcdc,Monterrey,Shenzhen,Terrestre,2025-04-03,2025-05-06,20.0,"('19.04222', '-98.11889')",500
b2e0bfa7-e29c-45b7-b321-748013eb3f8d,Hamburgo,Monterrey,Aéreo,2025-02-13,2025-05-10,10.0,"('25.87972', '-97.50417')",250
d86cd2b5-b184-46a1-a05a-2d51ebfcd0d4,Monterrey,Hamburgo,Marítimo,2025-05-21,2025-05-23,10.0,"('20.22816', '-103.5687')",500
3ea58e5e-f787-4d79-86ce-452f2e902c46,Monterrey,Hamburgo,Terrestre,2025-04-24,2025-05-03,5.0,"('19.32889', '-99.32556')",100
f4bb3fff-01bb-4765-90f8-e3116e9cec71,Shenzhen,Los Angeles,Marítimo,2025-03-24,2025-06-21,20.0,"('21.01858', '-101.2591')",100
047ed293-3894-4ed6-957a-1435d7330fd4,Monterrey,Shenzhen,Aéreo,2025-01-03,2025-01-05,10.0,"('19.64745', '-102.04897')",250
c9cf8a79-d038-4c58-aa84-fe885ff0bd7b,Shenzhen,Monterrey,Aéreo,2025-03-20,2025-03-22,10.0,"('20.21322', '-100.88023')",500
d6ff5dc8-311f-42e8-8d9a-0582647c8a09,Los Angeles,Hamburgo,Terrestre,2025-01-13,2025-04-20,5.0,"('17.06542', '-96.72365')",500
2d7ea166-cfb6-4b93-b9fa-a092a414a999,Shenzhen,CDMX,Marítimo,2025-02-24,2025-06-07,10.0,"('17.94979', '-94.91386')",250
e29928df-13f9-48cf-ac3f-b0a5c4eb6d63,Hamburgo,Los Angeles,Aéreo,2025-01-24,2025-06-13,10.0,"('20.28527', '-103.42897')",500
fc90f1a3-a981-4801-afe4-75569110dccf,Hamburgo,Shenzhen,Marítimo,2025-03-14,2025-05-06,10.0,"('19.04222', '-98.11889')",100
f67b1ec8-b872-4fa5-9304-00ff773455e3,Shenzhen,CDMX,Aéreo,2025-04-27,2025-05-06,20.0,"('20.74122', '-100.44843')",500
49113241-91cf-4880-81b6-4c47de48caec,Hamburgo,CDMX,Terrestre,2025-05-22,2025-06-17,10.0,"('19.32889', '-99.32556')",250
109e0113-43ce-47d8-b078-5bd9dab8af88,Los Angeles,Hamburgo,Marítimo,2025-02-19,2025-05-25,5.0,"('19.8173', '-97.35992')",100
aa109bc2-6fb3-4656-be5c-4ee40688e9e7,Hamburgo,CDMX,Terrestre,2025-01-26,2025-05-01,20.0,"('19.64745', '-102.04897')",500
bad2e51e-80bc-431e-a6f9-4542fabc42c7,Los Angeles,Monterrey,Terrestre,2025-05-12,2025-05-22,5.0,"('16.75973', '-93.11308')",500
fee11f65-111e-433b-91a0-a43a1b60750e,Shenzhen,CDMX,Aéreo,2025-03-14,2025-04-04,5.0,"('19.8173', '-97.35992')",100
dd138864-5963-4a16-a0ac-70749c1e4cef,Monterrey,Shenzhen,Marítimo,2024-12-30,2025-06-19,10.0,"('20.21322', '-100.88023')",500
6b75af05-9e13-460f-b873-171c463d98cd,Hamburgo,CDMX,Aéreo,2025-05-22,2025-06-05,10.0,"('20.21322', '-100.88023')",250
bcb81acb-82ef-457d-be14-31fe756f32bb,Hamburgo,CDMX,Marítimo,2025-04-23,2025-05-11,10.0,"('19.32889', '-99.32556')",500
aec7f25e-3d7c-4b79-85e5-f6f341523018,Shenzhen,Hamburgo,Marítimo,2025-03-08,2025-04-22,20.0,"('20.21322', '-100.88023')",500
75f2acd2-76d4-4ac8-8f3c-aca8530e28ab,Shenzhen,Los Angeles,Terrestre,2025-05-18,2025-05-21,10.0,"('22.49396', '-105.36369')",100
7a21d882-0986-45d0-843f-55e1d1ad5356,Hamburgo,Los Angeles,Marítimo,2025-04-01,2025-06-05,20.0,"('20.21322', '-100.88023')",500
05619db4-693a-4881-8428-2b32cef013a6,Monterrey,Los Angeles,Marítimo,2025-02-12,2025-05-06,10.0,"('20.21322', '-100.88023')",100
cb13d2aa-f180-4eb1-96d8-7aa380c6f450,Los Angeles,Monterrey,Marítimo,2025-01-14,2025-03-24,10.0,"('20.74122', '-100.44843')",100
23480780-5f44-4e90-8420-ee979e7dd91d,Monterrey,Shenzhen,Aéreo,2025-02-23,2025-06-10,10.0,"('25.87972', '-97.50417')",500
bf1cf39c-deca-4027-8ceb-9c7c48cee380,Shenzhen,Monterrey,Marítimo,2025-01-17,2025-03-06,20.0,"('19.64745', '-102.04897')",250
890746c5-5eda-4a51-a37f-458a122af96d,Shenzhen,Hamburgo,Aéreo,2025-04-25,2025-05-13,10.0,"('25.87972', '-97.50417')",250
dfb53792-d8dc-43c3-9576-3fc4a3d7aa7b,Hamburgo,Shenzhen,Aéreo,2025-05-13,2025-05-29,20.0,"('19.04222', '-98.11889')",250
6bc8782f-2e80-45ec-b0d5-362e05ad2924,Shenzhen,Hamburgo,Aéreo,2025-01-05,2025-06-01,20.0,"('25.87972', '-97.50417')",100
3613dcbc-86bb-493f-9f90-9132ec96dcd7,Shenzhen,Hamburgo,Terrestre,2025-03-10,2025-05-31,20.0,"('20.28527', '-103.42897')",250
535a3798-0dc2-4031-a55d-9950fcea45d6,Hamburgo,Los Angeles,Terrestre,2025-03-19,2025-04-13,5.0,"('22.49396', '-105.36369')",250
6c5d1599-d57d-4704-bf2f-ebb646fe85f8,Monterrey,Shenzhen,Marítimo,2025-04-23,2025-05-10,20.0,"('20.28527', '-103.42897')",100
6331babb-e389-4011-b221-3d7a936b1652,CDMX,Shenzhen,Marítimo,2025-01-02,2025-01-24,5.0,"('20.28527', '-103.42897')",100
16539a95-d156-4613-b51f-6b50c3815308,Monterrey,Hamburgo,Terrestre,2025-03-17,2025-03-19,5.0,"('20.21322', '-100.88023')",250
0c412baa-bce2-482e-8190-cce6d60ad565,CDMX,Shenzhen,Terrestre,2025-01-18,2025-03-11,5.0,"('19.64745', '-102.04897')",500
4992926f-464b-49ab-b00d-be78faed30bf,Shenzhen,Los Angeles,Aéreo,2025-05-04,2025-06-10,20.0,"('20.22816', '-103.5687')",100
dae16b0b-ecab-4eb1-a075-0182bbbb383a,Monterrey,Shenzhen,Aéreo,2025-01-24,2025-04-13,20.0,"('20.22816', '-103.5687')",100
2793b533-36fd-4165-9780-3bc7965cc821,Hamburgo,Los Angeles,Terrestre,2025-01-17,2025-06-12,10.0,"('19.8173', '-97.35992')",500
4b94c30b-8b30-48fb-a32c-09f0f8ba7b8a,Shenzhen,Los Angeles,Terrestre,2025-04-11,2025-05-01,5.0,"('22.49396', '-105.36369')",100
5f791993-81fd-43b2-91f5-afa2c1c3c1ce,Monterrey,CDMX,Aéreo,2025-02-23,2025-06-17,5.0,"('21.28306', '-89.66123')",500
fc483078-e821-43e1-a8ee-b3d441652961,Shenzhen,CDMX,Terrestre,2025-05-15,2025-05-27,5.0,"('22.49396', '-105.36369')",500
109cfc35-0d15-4319-b31b-879a9b5face7,Hamburgo,Shenzhen,Aéreo,2025-03-03,2025-03-26,20.0,"('17.06542', '-96.72365')",250
ddf5fe8d-3e96-4373-84b4-ebc56e9d691f,Monterrey,Hamburgo,Aéreo,2025-03-30,2025-03-31,5.0,"('20.21322', '-100.88023')",100
9d436d9b-a60d-4165-a65c-b80b797111c2,Hamburgo,Shenzhen,Marítimo,2025-02-06,2025-03-27,5.0,"('19.8173', '-97.35992')",250
bd21422a-7780-4e03-abc2-5a7fd054c3d3,Los Angeles,Hamburgo,Terrestre,2025-05-10,2025-05-29,20.0,"('20.74122', '-100.44843')",500
503df191-a5eb-42d9-8429-acb71dcb167a,Shenzhen,Monterrey,Marítimo,2025-05-23,2025-05-27,10.0,"('19.8173', '-97.35992')",100
bc8ea339-36b9-426f-b295-544bd888f3f0,Monterrey,CDMX,Marítimo,2025-03-08,2025-04-22,10.0,"('17.94979', '-94.91386')",100
3e344780-730b-4b77-b37e-ab5b57207d44,Monterrey,Hamburgo,Aéreo,2025-01-24,2025-05-09,5.0,"('20.21322', '-100.88023')",100
04eec82c-f19b-44ae-9276-2bad93f0e08e,Shenzhen,Los Angeles,Aéreo,2025-01-09,2025-01-25,5.0,"('17.06542', '-96.72365')",250
9bfe8a34-a632-454e-b5f1-e99a76603361,Hamburgo,CDMX,Marítimo,2025-01-19,2025-06-20,5.0,"('19.04222', '-98.11889')",100
9f53363f-54e6-4fa3-a3a4-4160ff50e0ac,Hamburgo,CDMX,Marítimo,2025-04-23,2025-04-30,5.0,"('16.75973', '-93.11308')",250
8bcb8ac5-2d43-4291-afa5-b795c4942ec4,Hamburgo,Los Angeles,Marítimo,2025-02-25,2025-05-17,5.0,"('17.94979', '-94.91386')",100
a5fe45ba-3f8c-4299-8a6b-ddfc1919446d,Hamburgo,Los Angeles,Aéreo,2025-01-04,2025-02-07,10.0,"('17.94979', '-94.91386')",100
c064cec0-7b4c-4eef-a308-03b4b51c800f,CDMX,Monterrey,Marítimo,2025-02-17,2025-06-23,20.0,"('21.28306', '-89.66123')",500
91970fda-c33d-42c5-a24f-594f788d03fe,Los Angeles,Hamburgo,Terrestre,2025-05-06,2025-05-18,5.0,"('19.8173', '-97.35992')",250
0db79e30-70eb-47b1-b8cf-f49ee6222c87,Hamburgo,Monterrey,Marítimo,2025-04-30,2025-05-07,5.0,"('20.74122', '-100.44843')",500
ac5d1fd2-f452-49a0-be98-0e78d91ea7e0,Los Angeles,CDMX,Terrestre,2025-05-05,2025-05-22,5.0,"('19.8173', '-97.35992')",100
e9886cb0-ccd9-4182-920a-adb268a9b476,Hamburgo,CDMX,Marítimo,2025-01-14,2025-06-15,20.0,"('25.87972', '-97.50417')",500
46eb92e4-8a9b-4784-8739-de7bbee7d531,Monterrey,Shenzhen,Terrestre,2025-01-05,2025-02-25,5.0,"('19.04222', '-98.11889')",250
6b814c31-401c-4c82-8bf5-6bf74248c6b6,Los Angeles,Hamburgo,Aéreo,2025-02-06,2025-04-13,10.0,"('19.32932', '-98.1664')",500
4671be0d-d25b-4eca-9091-7f3e4747c796,Los Angeles,Shenzhen,Terrestre,2025-02-12,2025-04-02,20.0,"('20.74122', '-100.44843')",250
fe14358d-cbbd-417d-ae86-725fd8c1ab6c,CDMX,Hamburgo,Terrestre,2025-03-29,2025-05-29,20.0,"('19.64745', '-102.04897')",100
b0737833-371f-4880-8cf7-506294316573,Hamburgo,Shenzhen,Aéreo,2025-05-10,2025-05-27,5.0,"('21.28306', '-89.66123')",100
346ed03f-cdbd-4864-90cf-0129989a2734,CDMX,Los Angeles,Terrestre,2025-01-12,2025-03-24,10.0,"('19.64745', '-102.04897')",250
2c8823ef-0969-49a2-9b6a-31e6b52d75b0,Hamburgo,CDMX,Aéreo,2025-02-10,2025-03-22,5.0,"('20.74122', '-100.44843')",500
c92d668d-9d34-40d5-8b73-96ceda413f76,Shenzhen,Hamburgo,Aéreo,2025-01-05,2025-04-19,10.0,"('19.8173', '-97.35992')",500
934afbbb-835a-4d47-892f-689bb845ec52,Hamburgo,Monterrey,Terrestre,2025-04-23,2025-05-03,10.0,"('19.04222', '-98.11889')",500
29c66df0-84ea-49d7-ac13-860d669f6869,Hamburgo,Shenzhen,Marítimo,2025-01-22,2025-04-17,10.0,"('19.32932', '-98.1664')",100
7e91c741-5dfb-4c00-94f5-84a11c44d684,Hamburgo,CDMX,Marítimo,2025-05-05,2025-05-15,20.0,"('20.74122', '-100.44843')",250
d74dc577-da54-4391-b1f7-6b1d9a441b68,Hamburgo,CDMX,Terrestre,2025-03-12,2025-05-01,20.0,"('25.87972', '-97.50417')",100
bf5d88ce-2403-425c-997d-532d75594abe,CDMX,Hamburgo,Terrestre,2025-04-25,2025-05-26,5.0,"('20.28527', '-103.42897')",100
e98140de-0b74-4138-ad77-a2a1165cf64f,Monterrey,Los Angeles,Terrestre,2025-02-01,2025-06-14,10.0,"('19.32889', '-99.32556')",250
0a7f0731-7d39-4c6f-be7a-f908271c61f5,Hamburgo,Los Angeles,Marítimo,2025-03-20,2025-06-22,5.0,"('21.28306', '-89.66123')",500
746f62dd-e7f8-4def-974e-8aaa1c0681dd,Hamburgo,Los Angeles,Terrestre,2025-02-12,2025-03-16,20.0,"('19.32932', '-98.1664')",250
cddc9e4c-176e-4db5-acbb-1bc65845902f,Shenzhen,Hamburgo,Aéreo,2025-03-07,2025-06-03,20.0,"('19.32932', '-98.1664')",250
ccae6a54-0436-4532-ac3e-d931c7e6615e,Los Angeles,Hamburgo,Marítimo,2024-12-28,2025-02-21,10.0,"('20.21322', '-100.88023')",250
9f2c2936-5c4e-484c-b592-8a420444a6b0,Los Angeles,Hamburgo,Terrestre,2025-01-17,2025-03-22,20.0,"('20.21322', '-100.88023')",500
1fbb3a4e-3a54-4e6a-97ad-062c1dd4cf6d,Hamburgo,Los Angeles,Aéreo,2025-03-28,2025-06-09,20.0,"('20.74122', '-100.44843')",250
666ba70d-cf38-4f36-a801-5beaabc9ecb9,Monterrey,CDMX,Terrestre,2025-04-05,2025-04-11,20.0,"('19.8173', '-97.35992')",500
0656c5fe-a845-4b66-a3ad-e95b79e1b10a,Monterrey,CDMX,Terrestre,2025-02-04,2025-06-02,10.0,"('19.32889', '-99.32556')",500
e1a1a794-0c6f-4cbd-8693-3d952be9d536,Hamburgo,CDMX,Aéreo,2025-01-29,2025-06-01,5.0,"('16.75973', '-93.11308')",500
ba2be1d4-9524-4a12-9df8-036149285cc8,Los Angeles,Shenzhen,Terrestre,2025-04-25,2025-06-03,5.0,"('25.87972', '-97.50417')",100
cc6025ed-2a3c-49e7-b7c9-5ae0cbbeff18,Monterrey,CDMX,Terrestre,2025-04-03,2025-05-07,20.0,"('19.32889', '-99.32556')",100
9b6bc873-9f35-4ae1-9d76-678346c0dd57,Hamburgo,Shenzhen,Terrestre,2025-04-14,2025-05-02,20.0,"('19.64745', '-102.04897')",250
e2483750-7576-45ab-9d86-21dd5cca8e77,Hamburgo,Shenzhen,Aéreo,2025-04-17,2025-04-20,20.0,"('20.28527', '-103.42897')",250
65461807-807e-4b8a-b387-d15baabcf3f1,CDMX,Hamburgo,Aéreo,2025-01-26,2025-04-22,20.0,"('21.28306', '-89.66123')",100
f6198414-902c-4d23-b40d-621726a5dfda,Shenzhen,Los Angeles,Terrestre,2025-01-12,2025-04-08,20.0,"('25.87972', '-97.50417')",100
c5465b88-45ae-4c4c-a0fe-e1e7443a47a5,Los Angeles,Monterrey,Aéreo,2025-04-24,2025-06-06,10.0,"('19.04222', '-98.11889')",500
b1c950a6-3732-44fd-90fe-6d96bf9e89b7,Shenzhen,Monterrey,Aéreo,2025-04-24,2025-06-15,10.0,"('22.49396', '-105.36369')",250
8a43710f-1ee0-4b63-9c7e-f57e3c3ac439,Shenzhen,Hamburgo,Aéreo,2025-03-25,2025-04-01,20.0,"('20.22816', '-103.5687')",250
b69aec33-00c0-4821-935e-d29bc31a8699,Monterrey,Shenzhen,Terrestre,2025-02-03,2025-03-10,5.0,"('22.49396', '-105.36369')",500
86022719-ab70-462c-91b0-4001a49af341,CDMX,Hamburgo,Marítimo,2025-01-02,2025-03-15,10.0,"('17.06542', '-96.72365')",250
8aaeeeba-31a3-4918-a2e8-060d877ffafe,Hamburgo,Los Angeles,Marítimo,2025-01-08,2025-01-13,10.0,"('19.32932', '-98.1664')",250
9457849a-66db-4eeb-9cfc-8586852ad91c,Hamburgo,CDMX,Terrestre,2025-04-01,2025-04-18,20.0,"('20.21322', '-100.88023')",500
db808387-29e1-465b-ad67-3b90e102c81b,Shenzhen,CDMX,Aéreo,2025-03-24,2025-05-15,10.0,"('19.32932', '-98.1664')",500
7dccef20-2970-42e3-9392-4ed574b71e94,Los Angeles,CDMX,Aéreo,2025-05-07,2025-06-01,5.0,"('19.32889', '-99.32556')",100
6e835d7f-0830-45fb-8cf2-64f613602a35,Monterrey,Los Angeles,Terrestre,2025-05-01,2025-05-25,10.0,"('20.21322', '-100.88023')",100
94099133-b069-48cc-bd28-fd47c888cec2,Los Angeles,Monterrey,Aéreo,2025-04-07,2025-04-19,10.0,"('19.64745', '-102.04897')",500
7b6ba7a1-583f-43f8-bc4e-1abd677d825c,Monterrey,Hamburgo,Aéreo,2025-03-03,2025-05-04,20.0,"('20.22816', '-103.5687')",250
7c84b584-db10-42ab-bdc9-5685d6e23a72,Shenzhen,Hamburgo,Terrestre,2025-03-05,2025-03-05,20.0,"('16.75973', '-93.11308')",100
087cc588-aece-48b7-a8ed-ab9b6537eb87,Monterrey,Hamburgo,Marítimo,2025-04-24,2025-04-29,10.0,"('17.06542', '-96.72365')",500
e807b539-d91b-4525-931e-c9a8f828f867,Shenzhen,Monterrey,Aéreo,2025-01-08,2025-03-22,10.0,"('19.32932', '-98.1664')",250
69aee067-8aa6-48d9-9608-e64ce0369fd4,CDMX,Los Angeles,Marítimo,2025-04-28,2025-05-28,20.0,"('22.49396', '-105.36369')",100
e85d2393-908f-4c57-8445-d3a66dd57e48,Shenzhen,Los Angeles,Marítimo,2025-03-20,2025-05-14,5.0,"('19.32889', '-99.32556')",100
57c80c17-6deb-45d3-b2e6-8fce3f95d45b,Monterrey,CDMX,Aéreo,2025-02-15,2025-06-14,5.0,"('16.75973', '-93.11308')",250
d1f4e97a-4a13-40c8-a90c-1f720ec3ca13,CDMX,Hamburgo,Terrestre,2025-01-11,2025-06-08,10.0,"('19.04222', '-98.11889')",500
a8cc3dca-d6bb-4cff-827a-685e77518ffa,Los Angeles,CDMX,Terrestre,2025-05-06,2025-05-11,10.0,"('25.87972', '-97.50417')",250
490ff0b4-ffac-457e-906a-d15bd9d454d4,Shenzhen,Los Angeles,Marítimo,2025-02-15,2025-04-25,5.0,"('20.74122', '-100.44843')",500
d5f86c4a-820d-4f14-aae5-d9fbb84f2c6e,CDMX,Hamburgo,Terrestre,2025-04-13,2025-06-04,5.0,"('25.87972', '-97.50417')",100
dc404146-719f-431b-8ea4-a49511b8351b,Shenzhen,CDMX,Marítimo,2025-05-04,2025-05-11,20.0,"('16.75973', '-93.11308')",250
62e8e501-01a1-4a3d-8ec1-43eacd9da625,CDMX,Shenzhen,Marítimo,2025-02-10,2025-05-20,10.0,"('19.32932', '-98.1664')",500
66e819e0-b297-4b27-b233-0bc73ed7d442,Los Angeles,Shenzhen,Marítimo,2025-02-25,2025-03-28,20.0,"('20.22816', '-103.5687')",500
1183ae1f-9de9-45f7-9f13-58391ae35769,Hamburgo,Shenzhen,Terrestre,2025-03-01,2025-05-08,20.0,"('17.06542', '-96.72365')",500
8d3ddbca-4193-41d7-96a6-919f2c2bf2c9,Monterrey,CDMX,Marítimo,2025-05-04,2025-06-03,20.0,"('20.74122', '-100.44843')",100
9deb6341-dc4c-4301-b8d3-631f3798363c,Monterrey,Shenzhen,Marítimo,2025-05-07,2025-06-04,10.0,"('19.64745', '-102.04897')",100
5438fa49-bdfa-40c5-b5d4-e23854d0dd2c,Hamburgo,Los Angeles,Terrestre,2025-02-17,2025-03-04,10.0,"('20.21322', '-100.88023')",500
01e52f75-763e-4ed2-a0ca-07dcafbc26f0,CDMX,Monterrey,Marítimo,2025-04-18,2025-06-04,10.0,"('17.06542', '-96.72365')",250
57f2202e-87af-446c-834d-35adbbc1ae80,Shenzhen,Los Angeles,Terrestre,2025-01-09,2025-04-13,5.0,"('19.64745', '-102.04897')",100
697668ae-f55c-4f03-b74e-38274f807bdf,Shenzhen,Los Angeles,Aéreo,2025-01-07,2025-03-24,5.0,"('21.28306', '-89.66123')",250
d7df5a7e-81f0-44bd-9fba-167dea1f89c9,Hamburgo,Shenzhen,Marítimo,2025-01-02,2025-01-13,10.0,"('20.21322', '-100.88023')",250
9bec5625-fcf7-4957-9bee-cd737c56d854,CDMX,Monterrey,Marítimo,2025-02-15,2025-03-17,10.0,"('20.28527', '-103.42897')",500
2d1d2df5-c400-4540-835b-1c5af81815d4,Los Angeles,Monterrey,Aéreo,2025-03-24,2025-06-05,10.0,"('20.74122', '-100.44843')",100
c2e0f72e-b020-46e0-9659-d2901b4221ec,Los Angeles,Shenzhen,Aéreo,2024-12-26,2025-01-08,20.0,"('25.87972', '-97.50417')",250
2909a9cc-957b-465d-b2a3-05fe766d1d5e,Shenzhen,Monterrey,Aéreo,2025-03-21,2025-05-16,10.0,"('20.74122', '-100.44843')",250
1e343514-50a5-4a6b-8b3b-2cca035b5045,CDMX,Shenzhen,Aéreo,2025-02-25,2025-03-24,5.0,"('19.04222', '-98.11889')",250
b2eb3b27-d8cf-4668-ac7c-1ddc3f6740c6,CDMX,Los Angeles,Aéreo,2025-02-07,2025-05-27,20.0,"('20.21322', '-100.88023')",100
7bf150c0-23ec-44ff-9b81-2585c44c581c,CDMX,Shenzhen,Aéreo,2025-02-03,2025-02-23,20.0,"('17.94979', '-94.91386')",250
e4649a02-e920-44b2-af0e-f227dd52d0bb,Monterrey,Hamburgo,Terrestre,2025-03-17,2025-04-24,5.0,"('19.64745', '-102.04897')",100
2d79fb3a-38a1-4911-a816-fcc685c65185,Shenzhen,CDMX,Marítimo,2024-12-24,2025-04-22,5.0,"('25.87972', '-97.50417')",250
edc9ab19-d9fb-417f-93a6-e4dcd74c587e,Los Angeles,Hamburgo,Terrestre,2025-01-01,2025-06-10,20.0,"('20.21322', '-100.88023')",500
f5bb72f6-d242-4101-bb7c-61e33777fa20,Hamburgo,Los Angeles,Aéreo,2025-01-04,2025-06-18,5.0,"('17.94979', '-94.91386')",500
ec2a7d31-39e4-402b-9238-7d3997bc6d43,CDMX,Hamburgo,Terrestre,2025-04-21,2025-05-27,20.0,"('19.8173', '-97.35992')",100
ce5c6f65-94ee-4a0f-9e98-a30724729fa5,Hamburgo,Los Angeles,Marítimo,2025-03-06,2025-05-13,5.0,"('20.28527', '-103.42897')",500
6925a639-79e6-4fa3-af65-1c164dc15370,Hamburgo,Shenzhen,Terrestre,2025-05-17,2025-06-02,5.0,"('20.21322', '-100.88023')",250
6b9ebec5-11ec-4143-a315-f7606059fdbc,Monterrey,Los Angeles,Terrestre,2025-04-22,2025-05-31,10.0,"('16.75973', '-93.11308')",250
8a687438-1f42-4d23-9c28-87be1a8cc3a9,Shenzhen,Los Angeles,Terrestre,2024-12-29,2025-06-21,10.0,"('25.87972', '-97.50417')",250
9357dc16-b476-4576-a271-c4d11eee53d3,Los Angeles,Hamburgo,Terrestre,2025-01-22,2025-04-26,5.0,"('20.28527', '-103.42897')",250
