id_orden,cliente,producto,cantidad,precio_unitario,fecha,destino,estado_pago
de7072b8-4bcb-4c42-be27-f8542bef467d,Taylor Inc,Impresora,1.0,500,2025-05-19,CDMX,Pagado
4fd5ac7d-37c7-4e16-8954-4952ea75ba51,Stout Inc,Tablet,1.0,2000,2025-01-13,CDMX,Pagado
72ce44c9-1b0c-4524-a372-cb0158f15706,"Mitchell, Hunter and Rodriguez",Tablet,1.0,2000,2025-03-04,Hamburgo,Rechazado
59504460-f6ec-464d-83d9-9e666512d043,Braun-Garcia,Monitor,20.0,1500,2025-05-26,Monterrey,Rechazado
8336f664-febe-4645-bb55-26da171460b4,Gonzalez-Weiss,Tablet,1.0,1000,2025-01-04,Hamburgo,Pendiente
f1dd8a60-526e-4e00-97cc-93316fdca232,Wilkins Inc,Laptop,5.0,500,2025-03-24,Los Angeles,Pagado
46e3e8a2-2674-47dd-a3d3-13d255bf4af1,Lopez-Butler,Laptop,20.0,1000,2025-05-30,Hamburgo,Rechazado
fda818a1-018e-471f-ae80-359d02285eae,Gonzalez-Weiss,Impresora,20.0,1500,2025-04-17,Los Angeles,Rechazado
809467f7-bcd8-4073-9284-d1175b3ebd19,Johnston-Gonzalez,Smartphone,1.0,500,2025-01-24,CDMX,Pendiente
4b2375c6-3393-4dc4-ac14-17a98071b2be,"Campbell, Ochoa and Price",Smartphone,20.0,1000,2025-03-27,CDMX,Pendiente
94242950-67d4-481f-8c19-bd05999ab0e3,Ibarra-Brown,Laptop,5.0,500,2025-04-07,CDMX,Rechazado
165dfc79-ba4d-4f52-a197-f329ba09d61a,Mercado Group,Smartphone,1.0,2000,2025-03-01,Monterrey,Pagado
2a81fe14-f1bd-479f-bfa7-cda05fc7da26,Taylor Inc,Monitor,5.0,1000,2025-06-06,Shenzhen,Rechazado
a513fa3b-c797-4827-b9d5-7c8e23fae995,"Young, Bryant and Rodriguez",Laptop,20.0,500,2025-01-04,Monterrey,Pagado
23134f61-a4e6-49a3-b721-74a5a99320ad,Lopez-Butler,Impresora,20.0,2000,2025-06-02,Monterrey,Pendiente
bfebf12a-5cc0-476a-a9af-d6cf70f3389d,Dougherty Group,Impresora,1.0,1000,2025-06-07,CDMX,Pagado
53f9a729-8f3d-4798-8b89-11ae5d42335e,Schroeder Inc,Tablet,20.0,500,2025-03-04,Los Angeles,Rechazado
3f0ba5d6-3584-4e3d-a12c-fe22fa733c57,"Young, Bryant and Rodriguez",Monitor,1.0,500,2025-01-04,Hamburgo,Rechazado
953ba3eb-33f7-4e59-bbb9-7891fc99b4f2,Tucker-Ball,Laptop,5.0,500,2025-03-30,Los Angeles,Pagado
da76760b-3553-41d7-8aae-5e915127bbca,Martinez-Le,Smartphone,10.0,1000,2025-04-06,Shenzhen,Pendiente
d0a2912e-8022-4f2b-9dee-3b9cd312ba76,Tucker-Ball,Laptop,20.0,2000,2025-01-12,Monterrey,Pendiente
b7b76a31-4a26-4710-b85b-4e8ba7d4efd7,Gonzalez-Weiss,Tablet,1.0,2000,2025-02-07,CDMX,Pendiente
bdf5625a-2133-488b-a240-99df0eed7248,"Lewis, Cole and Salazar",Monitor,10.0,2000,2025-03-05,Monterrey,Pendiente
64364318-97a5-4934-9345-1db3aec139bb,Prince-Moses,Tablet,5.0,500,2025-04-23,Shenzhen,Pagado
3c7108d6-d4a5-4f13-b91b-8ebb6ad4d9cf,Morse-Marshall,Tablet,20.0,2000,2025-01-28,CDMX,Rechazado
1a94eb3b-4185-44ae-b907-619c143f0fc5,Ibarra-Brown,Laptop,5.0,500,2025-05-11,Hamburgo,Rechazado
7761ba84-d951-4cb1-bc01-276af11aeb94,Green-Nelson,Impresora,10.0,500,2025-01-05,Hamburgo,Pagado
78986f6e-8969-4034-a5ac-c2499182e422,Gonzalez-Weiss,Monitor,10.0,2000,2025-05-19,Los Angeles,Rechazado
8b981f23-261b-4388-a934-0e7f243800d3,Rodriguez-Bell,Smartphone,10.0,2000,2025-01-15,Hamburgo,Pendiente
b61a8fe3-4cb5-467e-b564-b4aa421615c2,Alexander-Bowman,Monitor,10.0,1000,2025-03-22,Monterrey,Pendiente
02fe212d-9370-49d5-95ad-adedf5af79c0,Gonzalez PLC,Laptop,5.0,1000,2025-03-17,Monterrey,Rechazado
01b94c61-e253-435b-8fc9-e118446222ca,Alexander-Bowman,Laptop,1.0,500,2025-06-16,Hamburgo,Pendiente
3df1d296-84f1-4d1f-94e8-d8080d22b2ae,Bryant-Wilson,Laptop,1.0,1000,2025-02-26,Hamburgo,Pendiente
17ec60e8-7cee-4789-a807-3eaf6e5fbaa4,Stout Inc,Tablet,20.0,1000,2025-04-10,CDMX,Pagado
11af23a6-3836-4829-993c-bb88fdcba5f2,Stout Inc,Monitor,1.0,1000,2025-06-17,Los Angeles,Rechazado
87e00489-55f0-465f-9651-2923a63cd52e,Martinez-Le,Tablet,5.0,1500,2025-01-16,Hamburgo,Rechazado
a7cbdab2-b3a6-48a5-b2f7-755ece73fa03,Prince-Moses,Smartphone,10.0,500,2025-02-21,Shenzhen,Pendiente
d37dfdec-7d37-40a9-9b78-35decf2fa8db,Campos LLC,Monitor,1.0,1000,2025-05-06,CDMX,Pendiente
bd81859f-9f46-4855-a087-95b6d52fd4f8,"Hernandez, Lane and Lewis",Smartphone,10.0,1500,2025-03-13,Monterrey,Pagado
9cff727a-55e9-4e57-8938-89671700225b,Lopez-Butler,Tablet,10.0,1000,2025-03-23,Los Angeles,Pagado
5e14f2cf-137b-403e-bfee-0ae690b37ad8,Prince-Moses,Laptop,10.0,2000,2025-01-04,Los Angeles,Rechazado
afbbe939-5f2e-4030-b0ed-2c1cc1e006a1,Hogan-Bradley,Laptop,1.0,1000,2025-01-21,CDMX,Pagado
cab7d1ae-73ee-4cdf-a70b-0fde24123a7a,"Harris, Harris and Vasquez",Laptop,20.0,1000,2025-04-29,Monterrey,Pendiente
43dce0c2-63dd-498c-90e4-dda9907ceb10,"Hernandez, Lane and Lewis",Tablet,20.0,500,2025-06-20,Los Angeles,Pagado
d3a0350a-2aaa-4c63-9719-4af550d41c79,Griffith-Rivera,Impresora,1.0,500,2025-02-01,Los Angeles,Rechazado
4e0ca1b5-0ee8-4d76-9264-fb6a87279963,"Ward, Smith and Henry",Laptop,20.0,1500,2025-06-18,Hamburgo,Rechazado
e3e8a5d9-f3e1-4083-a032-effbdee853c1,Fletcher LLC,Impresora,10.0,1000,2025-03-09,CDMX,Pendiente
05cd759b-5d3a-4191-ab59-f0c061fb0bc9,"Young, Bryant and Rodriguez",Laptop,5.0,1000,2025-01-21,Shenzhen,Pendiente
6669e4c2-9559-44d2-83ae-5b775f1a6c99,Rodriguez-Bell,Tablet,1.0,500,2025-06-17,Shenzhen,Rechazado
82fd3be2-c7ca-4d3a-aa37-35399c6d8877,"Bentley, Sullivan and Keller",Tablet,10.0,500,2025-01-04,Los Angeles,Pagado
818f6a92-fe2a-455b-86f6-22c29e4aa069,Taylor Inc,Tablet,20.0,500,2025-04-10,CDMX,Rechazado
91c6da4d-a406-437d-a0df-dae7280d37e6,Green-Hays,Smartphone,20.0,500,2025-05-16,CDMX,Pendiente
a45683fb-9617-4ff8-be1f-5ed92ffba18d,"Lewis, Cole and Salazar",Impresora,10.0,500,2025-04-19,Monterrey,Rechazado
ceecf9b0-0c28-48da-a551-632488f5dc29,Schroeder Inc,Smartphone,1.0,1500,2025-02-14,CDMX,Pendiente
30c6e56b-655d-40cd-a2a1-f853119c19fc,Lopez-Butler,Monitor,10.0,2000,2025-05-20,CDMX,Rechazado
7fac6302-4cf3-441c-8f32-60d468fddcef,Braun-Garcia,Impresora,20.0,2000,2025-03-28,Hamburgo,Pagado
732f6ea5-169d-4216-9d90-13b682c5d012,Stout Inc,Laptop,10.0,1000,2025-03-01,Shenzhen,Rechazado
e28b070c-606a-4733-835d-faf4e95eb070,Ibarra-Brown,Tablet,20.0,2000,2025-05-10,Monterrey,Rechazado
acf8bb4c-a739-468f-bfe5-cc3b84b82cf1,Morse-Marshall,Impresora,20.0,2000,2025-05-28,Los Angeles,Pagado
6dd01b1f-0ef3-43da-9b33-e37d3f0c64ab,Campos LLC,Smartphone,1.0,1000,2025-03-14,Hamburgo,Rechazado
ffcf4d6f-bd51-41a6-a3bb-53e7622b4135,Pierce and Sons,Monitor,20.0,500,2025-04-25,Monterrey,Pagado
447419ad-9c99-4192-aec2-dca8443a9e63,Morse-Marshall,Tablet,10.0,1000,2025-04-19,CDMX,Pendiente
6d1a449c-3d01-47b5-9e3c-7b869270f8c3,"Bentley, Sullivan and Keller",Laptop,1.0,2000,2025-05-26,Hamburgo,Pendiente
165a2538-b583-41f0-afbb-ea70f83bdc52,Morse-Marshall,Tablet,5.0,1500,2025-05-27,Shenzhen,Rechazado
78c0b7c2-67f2-4952-a7a5-3800d4806888,Bryant-Wilson,Smartphone,1.0,1500,2025-05-22,Shenzhen,Pagado
d6d2001f-fa9d-44f6-a956-15f2cd4bb373,Wilkins Inc,Monitor,1.0,500,2025-04-03,Hamburgo,Pendiente
c258cdf9-4501-4539-a3a6-019b8addb24d,"Copeland, Miller and Shaw",Laptop,5.0,2000,2025-04-10,Shenzhen,Pagado
80739b0d-7ea9-4ba5-8f8c-70729f9665b5,Morse-Marshall,Tablet,5.0,1500,2025-05-09,CDMX,Pendiente
ba707a80-ee71-4a54-98b8-eef07d4d3ad8,Mercado Group,Laptop,20.0,1000,2025-02-09,Shenzhen,Pagado
3d914f54-6952-4248-b6df-981a899ffc10,Hogan-Bradley,Monitor,10.0,500,2025-05-28,Shenzhen,Pendiente
6b13f528-9c4c-40d0-8a9b-68a60a2e314c,Griffith-Rivera,Impresora,20.0,1000,2025-03-16,Monterrey,Pendiente
8ca08e93-1b41-4f10-9989-272539714467,Holt-Montgomery,Smartphone,20.0,1500,2025-05-28,Shenzhen,Pendiente
f8ad967b-3f5a-461d-a884-ac99810572ec,Martinez-Le,Monitor,10.0,2000,2025-05-14,Los Angeles,Pagado
b8a4bdad-b55e-488b-bbd8-371e0ac86a86,Parker-Jimenez,Laptop,20.0,500,2025-05-21,CDMX,Pagado
7d1121f4-96aa-472b-8ac7-a331efa8bc54,Bryant-Wilson,Laptop,1.0,1000,2024-12-28,Shenzhen,Pagado
706eb53e-d1ab-4239-a750-5985c3065cf2,Fletcher LLC,Smartphone,20.0,2000,2025-06-11,Los Angeles,Pendiente
78f124e0-3237-4a75-943d-018ccb8136da,"Mitchell, Hunter and Rodriguez",Monitor,10.0,1500,2025-01-22,CDMX,Pendiente
156ce568-b80b-40a7-ab1a-1b8006f4e295,Morse-Marshall,Laptop,20.0,1500,2025-05-13,CDMX,Pendiente
6981f4ef-760c-4316-9994-8f88d8a5aeec,Rodriguez-Bell,Monitor,20.0,1000,2025-03-20,Hamburgo,Pagado
b24d91d7-1e90-4368-aec8-f4d4a47fc2bc,Prince-Moses,Monitor,20.0,2000,2025-03-12,Los Angeles,Rechazado
833e9819-1533-43fc-9d0f-edc6cb51441e,"Campbell, Ochoa and Price",Smartphone,20.0,2000,2025-05-09,Shenzhen,Rechazado
83183fa2-8423-46f9-97fb-002f5289eb6f,Campos LLC,Smartphone,5.0,1000,2025-03-09,CDMX,Rechazado
3ef13b7b-36a1-4a82-8a28-ada6eaf1c25e,Macdonald-Brown,Tablet,5.0,2000,2025-03-01,CDMX,Pagado
09f9caf9-8fbb-4001-8b69-e8b4279aaa0b,Green-Hays,Tablet,1.0,1000,2025-01-28,CDMX,Pendiente
e385c09d-3c2a-4fec-843b-521a26560409,Parker-Jimenez,Impresora,10.0,2000,2025-02-04,Los Angeles,Rechazado
30c3641a-7708-4222-a705-38414ad45a69,Alexander-Bowman,Tablet,20.0,1500,2025-06-16,Shenzhen,Rechazado
0f0507b2-b3d4-4ff1-92b1-c01237579b97,Stout Inc,Impresora,1.0,1500,2025-04-21,Shenzhen,Rechazado
054a9e0d-877e-45b8-87e4-3f0c2bc6e34d,"Rich, Bradley and Roberts",Laptop,1.0,500,2025-03-22,Shenzhen,Pagado
e017acca-0432-4f78-ae28-e4bc12ad3876,"Anderson, Benson and Duncan",Smartphone,1.0,1000,2025-04-26,Los Angeles,Pagado
144d1b3e-f445-43a0-87d1-48fec0e152a3,Jones and Sons,Impresora,20.0,2000,2025-02-18,Shenzhen,Rechazado
de99b6e9-75b6-4d00-8d81-d5c780ef7ba3,White PLC,Laptop,5.0,1000,2025-02-17,Shenzhen,Pendiente
e19bef5f-7e73-4f56-b66f-4d96615de989,Gonzalez-Weiss,Laptop,1.0,2000,2025-06-16,CDMX,Pendiente
634138ea-4dfe-4b06-855b-d0d0fbea7e0e,Prince-Moses,Tablet,20.0,1000,2025-03-07,Los Angeles,Pendiente
b3e5b8b8-9fca-4c19-ab2d-ee5f11cea252,"Young, Bryant and Rodriguez",Tablet,20.0,2000,2025-05-30,Hamburgo,Pagado
28b2c377-dd0f-4aa3-a188-604c31c2c351,Tucker-Ball,Tablet,1.0,1500,2025-01-07,Los Angeles,Pendiente
98c2b24d-802c-4624-ae54-a84797e121d5,"Young, Bryant and Rodriguez",Impresora,5.0,1000,2025-05-16,Hamburgo,Pendiente
5d59d9ec-de61-48c8-b4a2-f8a122160640,Hogan-Bradley,Impresora,10.0,1000,2025-03-21,CDMX,Pendiente
d202cc2e-9dde-44dc-8ac1-39f54f91be19,"Harris, Harris and Vasquez",Laptop,5.0,1500,2025-02-07,Monterrey,Pagado
325a104e-33a0-4071-a40f-e87ee549ea90,"Rich, Bradley and Roberts",Laptop,20.0,2000,2025-01-19,Hamburgo,Rechazado
f1f30fca-3a36-4610-b23f-12aaa939edd3,Parker-Jimenez,Monitor,10.0,1500,2025-03-15,Los Angeles,Pendiente
5b219e8a-9825-4645-a932-a4c34eb79afd,Griffith-Rivera,Laptop,10.0,500,2025-01-15,CDMX,Pagado
df24eb52-981e-411f-a08d-ee0463d437bc,"Campbell, Ochoa and Price",Smartphone,1.0,1500,2025-01-20,Hamburgo,Pendiente
3b306967-94ef-493d-bbd1-5c5ae9b03a7d,"Young, Bryant and Rodriguez",Tablet,20.0,2000,2025-03-17,Monterrey,Pendiente
970bda70-2751-44b5-8021-10d87cbab7fe,Holt-Montgomery,Monitor,5.0,500,2025-03-06,CDMX,Rechazado
60c08a79-f133-4468-adca-d12918db5985,Mercado Group,Laptop,1.0,500,2025-05-04,Monterrey,Pagado
50519675-e604-4630-b36a-084d45d33fdd,"Mitchell, Hunter and Rodriguez",Impresora,20.0,1500,2025-02-05,Los Angeles,Rechazado
c6329c34-b95f-4240-81f3-c29955e15187,Rodriguez-Bell,Smartphone,5.0,500,2025-01-17,Los Angeles,Pendiente
13283447-d45d-4e44-a54e-528c5a72b15d,Jackson and Sons,Laptop,5.0,2000,2024-12-26,Monterrey,Pagado
5af1356a-b5c2-42ee-adcc-c2a8cf3d2cb2,Campos LLC,Impresora,5.0,1500,2025-05-09,Los Angeles,Pagado
88f18afb-b317-4804-9eae-d576e6e2e9bf,Fletcher LLC,Laptop,1.0,500,2025-02-15,Shenzhen,Pagado
f4b10128-0b98-41d1-93a9-ed9d2e8e5de9,Rodriguez-Bell,Monitor,1.0,1000,2025-04-08,Hamburgo,Rechazado
6365c685-0072-42dc-8382-5c885998b70b,Green-Nelson,Impresora,20.0,2000,2025-03-24,Monterrey,Pagado
66192137-b6f5-434d-9e8a-7bd0ecdafd8b,Taylor Inc,Laptop,20.0,1000,2025-03-12,Shenzhen,Pagado
bc9a0c95-4b5b-4611-b990-9d0ba74413ba,Braun-Garcia,Monitor,10.0,2000,2025-04-09,Hamburgo,Pendiente
fd846f25-5746-465f-b03e-23c820b72ba8,Jackson and Sons,Impresora,5.0,500,2025-03-26,Shenzhen,Rechazado
4bcde372-7c74-44c1-b3c4-ff06227d5cba,Hogan-Bradley,Smartphone,20.0,1000,2025-03-03,CDMX,Pendiente
05fe8e8f-24cc-4735-b2c0-38526f94930d,"Ward, Smith and Henry",Laptop,20.0,2000,2025-01-07,CDMX,Pendiente
1e97e070-3fd2-4726-b78f-b08cb40f94c4,Mercado Group,Monitor,20.0,500,2025-03-25,Los Angeles,Pendiente
58b76585-43b1-40a6-9fba-058dd7079aef,Green-Nelson,Laptop,5.0,500,2025-04-09,Shenzhen,Pagado
16e6f703-30b1-4a73-b6d1-5b2828ce13cf,Bryant-Wilson,Smartphone,20.0,500,2025-01-03,Monterrey,Pagado
c118952f-37ad-4028-8a90-dcf5e1867e9c,Gonzalez PLC,Laptop,5.0,500,2025-01-26,CDMX,Pagado
6ca71f6e-22bc-4782-8e92-42f09fc20beb,Morse-Marshall,Laptop,5.0,2000,2025-01-13,CDMX,Pagado
40e034ef-81bc-41f9-9593-0cc58f687b02,Macdonald-Brown,Laptop,20.0,2000,2025-03-20,Monterrey,Pendiente
86fc4bac-d0ef-4e5f-a498-870749bf34a6,"Rich, Bradley and Roberts",Tablet,1.0,500,2025-04-12,Los Angeles,Rechazado
cd2d5fb4-d912-494c-b462-06d7a34131bc,Perez and Sons,Impresora,1.0,2000,2025-06-21,Shenzhen,Pendiente
ab29e9fa-7171-43df-862d-fab8dc413874,Schroeder Inc,Monitor,5.0,1500,2024-12-24,CDMX,Rechazado
a0e2e1b2-52a3-416e-a5cc-75ca07d8c5a1,"Copeland, Miller and Shaw",Impresora,5.0,1500,2025-04-06,Los Angeles,Rechazado
ff936c0c-b92a-492a-9414-da22e8c51de5,Jones and Sons,Laptop,20.0,1000,2025-05-23,Los Angeles,Rechazado
820f8e03-8809-49ff-bc74-cd19af3056a9,Ibarra-Brown,Smartphone,10.0,500,2025-04-08,Shenzhen,Pendiente
2d09e26b-2369-44b0-92e8-3d30fd5493a3,Morse-Marshall,Impresora,5.0,1500,2025-03-12,Shenzhen,Pendiente
2ef0c93f-163b-4c49-8b54-899852e81a81,Braun-Garcia,Impresora,20.0,500,2025-04-06,Hamburgo,Pendiente
7a8671f0-af68-437d-b646-4c25995cf82d,Jones and Sons,Impresora,5.0,1000,2025-04-20,Hamburgo,Rechazado
3925bed6-4026-4144-91a0-307ae423ea30,Dawson LLC,Smartphone,20.0,500,2025-05-14,CDMX,Pendiente
74c3a7bf-088d-4e04-b859-202cf0037770,Mercado Group,Impresora,20.0,500,2025-03-28,Monterrey,Rechazado
38967865-fb9d-43cf-8605-1e1fb7f0f21a,"Ward, Smith and Henry",Smartphone,1.0,1500,2025-06-18,Los Angeles,Rechazado
cff1ee01-0e33-4bb7-8276-2b4a4cf6d2e9,Prince-Moses,Tablet,5.0,1500,2025-06-16,Monterrey,Pagado
afd65a2f-960c-42fe-838e-1155659278c2,"Harris, Harris and Vasquez",Smartphone,5.0,500,2025-01-28,Hamburgo,Rechazado
1ff635fc-c943-437b-b226-07bbe8b34f5d,Jones and Sons,Smartphone,20.0,500,2025-01-18,Shenzhen,Pagado
9d109a4d-d1b5-438b-9480-c4573eb2545b,Griffith-Rivera,Tablet,5.0,1000,2025-05-14,Los Angeles,Rechazado
1e5b1655-e0ec-48a5-95d2-df607a6df58a,Dougherty Group,Impresora,5.0,500,2025-02-27,Los Angeles,Pagado
90ab3f26-20ac-4493-8bad-56e2c1ec8afd,Gonzalez PLC,Smartphone,5.0,1500,2025-05-17,Hamburgo,Pagado
bee3d052-f425-4bfd-bb91-58fd4b48b308,Dougherty Group,Laptop,5.0,1000,2025-01-20,Monterrey,Rechazado
1e23985c-f49e-4719-aa4c-8be71c5857e4,"Campbell, Ochoa and Price",Tablet,10.0,1000,2025-02-17,Los Angeles,Rechazado
52f00409-c24e-45ef-9684-57134e396221,Green-Nelson,Tablet,10.0,500,2025-03-08,Los Angeles,Rechazado
0140c5c5-e7d3-4d8d-b476-4de5370f4cb3,Griffith-Rivera,Tablet,5.0,500,2025-03-29,Shenzhen,Rechazado
aa4b11ba-fdd8-4025-b752-bf28fd01a2bf,Tucker-Ball,Laptop,1.0,2000,2025-03-11,Shenzhen,Pendiente
9bce377a-4457-4384-861b-9d7dcb671215,Johnston-Gonzalez,Impresora,5.0,500,2025-02-15,CDMX,Pendiente
b919b2d3-8a8d-4c76-84b4-bec3761a8352,Schroeder Inc,Monitor,20.0,1500,2025-06-16,CDMX,Pendiente
acc0e6f1-c41c-4fc9-879f-90d1bb3dc143,Fletcher LLC,Monitor,20.0,1000,2025-05-20,Hamburgo,Pendiente
cba28c6e-9d5b-423d-b993-da54954066da,Schroeder Inc,Tablet,5.0,2000,2025-04-25,Monterrey,Pendiente
18281721-bd24-450c-be06-526d76f717db,"Taylor, Wright and Horn",Monitor,20.0,1500,2025-05-04,Shenzhen,Pendiente
f12ccfd1-ed47-4818-9f42-4c28553969e0,Huffman-Hobbs,Laptop,20.0,1500,2025-01-05,CDMX,Pagado
13da3397-8640-42d7-8fa8-0faed5b9ef5c,Fletcher LLC,Smartphone,10.0,1000,2025-03-08,Los Angeles,Pendiente
337dace6-b946-408e-9e35-50e488bfadea,Mercado Group,Laptop,1.0,1000,2025-01-26,Shenzhen,Rechazado
f08ca026-4927-4f5d-b8fb-050546fb891d,Parker-Jimenez,Laptop,1.0,500,2025-01-31,Los Angeles,Pagado
e11f53a5-5ee3-4a50-b44e-cdb52f36d712,Braun-Garcia,Smartphone,10.0,2000,2025-01-08,Los Angeles,Rechazado
d33bee4d-6ce6-4b7b-b2f5-e11566d1b4a0,Schroeder Inc,Tablet,20.0,1500,2025-05-05,Shenzhen,Pendiente
e97e23b5-08e8-4879-96ef-895ad5fa9bbd,Parker-Jimenez,Tablet,20.0,1500,2025-05-21,Shenzhen,Rechazado
8c75ed5a-6d4a-457f-aa36-69c29c9d3341,Young LLC,Smartphone,1.0,1000,2025-06-12,Monterrey,Rechazado
a52294ca-0e72-4347-a6a1-b2842abd1f6c,Jackson and Sons,Laptop,20.0,1000,2025-04-26,Los Angeles,Rechazado
a88a32ac-e19c-40da-a960-a8b3992fb731,Jackson and Sons,Impresora,1.0,1500,2025-04-07,Shenzhen,Rechazado
4dfbd147-27da-41ac-839d-1f0eef311a0f,Alexander-Bowman,Smartphone,20.0,2000,2025-05-05,Monterrey,Pendiente
c946c7d0-aa85-4342-bc96-a3438f276890,"Taylor, Wright and Horn",Smartphone,10.0,1000,2025-03-02,Shenzhen,Pagado
54262939-b663-47e0-96aa-08c109a335d6,Patel LLC,Monitor,20.0,1000,2025-02-04,Hamburgo,Pagado
b17ac999-5aa6-48d7-8f5c-658e272bc0fd,Tucker-Ball,Monitor,10.0,1500,2025-01-14,Monterrey,Pendiente
016be678-0103-4c75-8eeb-90e2a4ee7ee6,Alexander-Bowman,Tablet,20.0,2000,2025-04-21,Hamburgo,Pagado
806337d7-6ff5-4e4f-953f-bedcba784331,"Mitchell, Hunter and Rodriguez",Monitor,5.0,2000,2025-02-12,Hamburgo,Rechazado
15616559-7ca8-456b-b04f-bb2966141323,Green-Hays,Impresora,1.0,2000,2025-03-06,CDMX,Pendiente
909b4ba9-554f-4624-8c23-a1ed52ae9156,White PLC,Smartphone,10.0,2000,2025-01-15,Los Angeles,Pendiente
a03a9353-3291-45b4-9bbb-191c462bca7f,Green-Hays,Monitor,10.0,500,2025-04-26,Los Angeles,Pendiente
1764cc1e-3f17-46d0-bbf3-68b3b72176bf,Green-Nelson,Impresora,5.0,2000,2025-02-05,Los Angeles,Pagado
2e9047fe-8484-4866-8d6b-dba788fd53c3,Green-Hays,Impresora,5.0,500,2025-03-25,Hamburgo,Rechazado
afd59378-092e-4836-b0ea-a3db1571e31d,Taylor Inc,Monitor,5.0,1000,2025-02-25,CDMX,Pagado
9faa1694-94c6-4685-a22c-ddb7ef10504b,Alexander-Bowman,Smartphone,5.0,2000,2025-04-23,Los Angeles,Pendiente
d0c531e0-f553-48de-8116-1e5b05d1439e,Rodriguez-Bell,Impresora,1.0,500,2025-06-11,Hamburgo,Rechazado
609227e3-4280-4393-8cc2-cc6981268173,Ibarra-Brown,Tablet,1.0,2000,2025-02-13,Hamburgo,Pendiente
610b4f06-e8e3-49db-9a4b-c5c9af4f0617,Tucker-Ball,Laptop,20.0,500,2025-06-17,Hamburgo,Pagado
41fd2c25-6c5a-42f6-89b4-9724452c0b66,Macdonald-Brown,Tablet,1.0,2000,2025-05-26,Los Angeles,Pagado
e32ec098-6354-4c05-bc11-a655b0a3da6c,Dawson LLC,Tablet,1.0,1000,2025-02-22,Shenzhen,Pendiente
0e7bd4c5-7a90-4261-942d-b89abc433213,"Campbell, Ochoa and Price",Smartphone,10.0,2000,2025-06-17,Shenzhen,Rechazado
da6d3b68-1347-4361-9787-2076d9de74e4,Wilkins Inc,Monitor,20.0,1000,2025-02-23,Monterrey,Pagado
9c149194-f599-4dff-b2fa-c3189afe433a,Holt-Montgomery,Impresora,1.0,2000,2025-02-18,Shenzhen,Pagado
da5e83cc-a3c5-4c14-a3d5-233263f1bb64,Campos LLC,Impresora,5.0,2000,2024-12-26,Monterrey,Pagado
f8930323-0812-44a5-bcb0-618e065562f4,Schroeder Inc,Smartphone,1.0,1500,2025-02-16,Hamburgo,Rechazado
d39372b8-a6f0-4c60-af9e-51bb614231fc,Parker-Jimenez,Monitor,10.0,500,2024-12-29,Hamburgo,Pendiente
839fc1f5-b6cb-4516-8151-846b3b71425e,"Copeland, Miller and Shaw",Smartphone,1.0,1500,2025-04-29,Hamburgo,Pagado
7a0fdea9-1ba8-480f-a2d4-c759f1a67816,Jackson and Sons,Laptop,5.0,2000,2025-02-27,CDMX,Pagado
852c69be-1d3d-4c8a-a325-716bfaabf5ea,Johnston-Gonzalez,Smartphone,10.0,1000,2025-03-21,Hamburgo,Pagado
cec3390d-8131-4ff9-8725-5ec5fe2989b2,Pierce and Sons,Laptop,10.0,1000,2025-03-13,Monterrey,Pagado
ffca9e6c-8842-4051-802b-035dcfcebb64,Gonzalez PLC,Monitor,20.0,1000,2025-03-28,Hamburgo,Rechazado
0a1d2e53-5ea4-4284-8834-84af322656f2,Wilkins Inc,Monitor,5.0,2000,2025-01-04,Shenzhen,Pendiente
425cb80c-48a7-4774-a961-c7880d984246,"Rich, Bradley and Roberts",Laptop,20.0,1000,2025-04-14,Hamburgo,Pendiente
0f2264ca-f81a-493e-8009-0073489f20a7,Martinez-Le,Impresora,20.0,500,2025-04-01,Hamburgo,Pendiente
3b74ee73-79a0-4a85-b44e-d0e247eecf80,Holt-Montgomery,Laptop,1.0,2000,2025-06-21,Los Angeles,Pagado
0b05ff55-252c-4659-97db-598f6eaee826,Bryant-Wilson,Impresora,1.0,2000,2025-03-26,Los Angeles,Pendiente
510c2ab9-1255-406b-9636-4bb600502929,Morse-Marshall,Smartphone,1.0,2000,2025-02-07,Shenzhen,Pendiente
fc3217fb-cef1-4079-ac65-349dc29892c7,Jackson and Sons,Laptop,5.0,1500,2024-12-25,Monterrey,Rechazado
5fea449f-ae94-455a-948d-9128b86f9149,Mercado Group,Laptop,10.0,1500,2025-04-13,Los Angeles,Pendiente
93da7514-5068-4355-853f-fcfab3845e53,Tucker-Ball,Monitor,10.0,1000,2025-05-10,Hamburgo,Pagado
027042eb-1b65-4db9-b796-b8e3993430e1,"Anderson, Benson and Duncan",Impresora,5.0,1500,2025-01-14,Shenzhen,Pagado
28f65768-0aa6-49d2-9614-7529cd9fd7d1,"Lewis, Cole and Salazar",Laptop,20.0,2000,2025-03-17,Monterrey,Pendiente
ffefa18d-b53d-4ad7-ac2a-397bb93391f8,Hogan-Bradley,Laptop,5.0,1000,2025-01-26,Shenzhen,Pagado
d842f5d1-2466-4587-9b3f-8fab8f06faec,"Taylor, Wright and Horn",Monitor,10.0,2000,2025-05-25,Los Angeles,Pendiente
930b1425-af18-4ac5-a962-688ba619e7a3,"Bentley, Sullivan and Keller",Laptop,5.0,1000,2025-01-22,Los Angeles,Pendiente
